iteration,cumulative_edges_covered,new_edges,total_possible_edges,cumulative_coverage_percentage,new_coverage_percentage,execution_time,bug_type,average_execution_time,total_crashes,total_timeouts,unique_bugs,pass_rate
982,83242,0,762867,10.911732,0.000000,1.028418,,0.950946,0,52,0,73.957274
983,83242,0,762867,10.911732,0.000000,0.021916,non_zero_exit,0.950001,0,52,0,73.882114
984,83242,0,762867,10.911732,0.000000,2.030107,,0.951098,0,52,0,73.908629
985,83242,0,762867,10.911732,0.000000,0.032823,,0.950167,0,52,0,73.935091
986,83242,0,762867,10.911732,0.000000,2.618912,,0.951857,0,52,0,73.961499
987,83242,0,762867,10.911732,0.000000,0.038484,,0.950933,0,52,0,73.987854
988,83242,0,762867,10.911732,0.000000,5.005781,timeout,0.955033,0,53,0,73.913043
989,83242,0,762867,10.911732,0.000000,1.029721,,0.955108,0,53,0,73.939394
990,83243,1,762867,10.911863,0.000131,0.031741,,0.954177,0,53,0,73.965691
991,83243,0,762867,10.911863,0.000000,0.027796,,0.953243,0,53,0,73.991935
992,83243,0,762867,10.911863,0.000000,1.034493,,0.953325,0,53,0,74.018127
993,83243,0,762867,10.911863,0.000000,0.025844,non_zero_exit,0.952392,0,53,0,73.943662
994,83243,0,762867,10.911863,0.000000,0.023160,non_zero_exit,0.951458,0,53,0,73.869347
995,83243,0,762867,10.911863,0.000000,3.040352,,0.953555,0,53,0,73.895582
996,83243,0,762867,10.911863,0.000000,0.029485,,0.952628,0,53,0,73.921765
997,83243,0,762867,10.911863,0.000000,0.335584,,0.952010,0,53,0,73.947896
998,83245,2,762867,10.912125,0.000262,1.034350,,0.952092,0,53,0,73.973974
999,83245,0,762867,10.912125,0.000000,0.021092,non_zero_exit,0.951161,0,53,0,73.900000
1000,83245,0,762867,10.912125,0.000000,1.340895,,0.951551,0,53,0,73.926074
1001,83252,7,762867,10.913043,0.000918,0.032778,,0.950634,0,53,0,73.952096
1002,83252,0,762867,10.913043,0.000000,0.022173,non_zero_exit,0.949708,0,53,0,73.878365
1003,83252,0,762867,10.913043,0.000000,3.533396,,0.952281,0,53,0,73.904382
1004,83256,4,762867,10.913567,0.000524,1.037733,,0.952366,0,53,0,73.930348
1005,83258,2,762867,10.913829,0.000262,3.033427,non_zero_exit,0.954435,0,53,0,73.856859
1006,83258,0,762867,10.913829,0.000000,1.029482,,0.954509,0,53,0,73.882820
1007,83258,0,762867,10.913829,0.000000,5.003958,timeout,0.958527,0,54,0,73.809524
1008,83290,32,762867,10.918024,0.004195,1.031271,,0.958599,0,54,0,73.835481
1009,83290,0,762867,10.918024,0.000000,0.023655,non_zero_exit,0.957673,0,54,0,73.762376
1010,83292,2,762867,10.918286,0.000262,5.003450,timeout,0.961675,0,55,0,73.689416
1011,83292,0,762867,10.918286,0.000000,0.529661,,0.961248,0,55,0,73.715415
1012,83292,0,762867,10.918286,0.000000,0.023762,non_zero_exit,0.960323,0,55,0,73.642646
1013,83298,6,762867,10.919072,0.000787,0.329569,,0.959701,0,55,0,73.668639
1014,83299,1,762867,10.919203,0.000131,0.033817,,0.958788,0,55,0,73.694581
1015,83299,0,762867,10.919203,0.000000,3.031697,,0.960829,0,55,0,73.720472
1016,83299,0,762867,10.919203,0.000000,0.030153,,0.959914,0,55,0,73.746313
1017,83299,0,762867,10.919203,0.000000,5.004823,timeout,0.963887,0,56,0,73.673870
1018,83299,0,762867,10.919203,0.000000,0.024682,non_zero_exit,0.962965,0,56,0,73.601570
1019,83584,285,762867,10.956563,0.037359,4.248626,,0.966186,0,56,0,73.627451
1020,83584,0,762867,10.956563,0.000000,1.032291,,0.966251,0,56,0,73.653281
1021,83585,1,762867,10.956694,0.000131,0.024397,non_zero_exit,0.965330,0,56,0,73.581213
1022,83585,0,762867,10.956694,0.000000,3.036622,,0.967354,0,56,0,73.607038
1023,83585,0,762867,10.956694,0.000000,2.534257,,0.968885,0,56,0,73.632812
1024,83587,2,762867,10.956956,0.000262,0.026705,,0.967965,0,56,0,73.658537
1025,83587,0,762867,10.956956,0.000000,0.022549,non_zero_exit,0.967044,0,56,0,73.586745
1026,83587,0,762867,10.956956,0.000000,0.024455,non_zero_exit,0.966126,0,56,0,73.515093
1027,83587,0,762867,10.956956,0.000000,0.033181,,0.965219,0,56,0,73.540856
1028,83587,0,762867,10.956956,0.000000,0.027954,,0.964308,0,56,0,73.566569
1029,83587,0,762867,10.956956,0.000000,0.034949,,0.963405,0,56,0,73.592233
1030,83587,0,762867,10.956956,0.000000,1.776821,,0.964194,0,56,0,73.617847
1031,83625,38,762867,10.961937,0.004981,0.030679,,0.963290,0,56,0,73.643411
1032,83625,0,762867,10.961937,0.000000,0.026062,non_zero_exit,0.962382,0,56,0,73.572120
1033,83625,0,762867,10.961937,0.000000,2.036118,,0.963421,0,56,0,73.597679
1034,83625,0,762867,10.961937,0.000000,0.031490,,0.962521,0,56,0,73.623188
1035,83625,0,762867,10.961937,0.000000,0.032385,,0.961623,0,56,0,73.648649
1036,83627,2,762867,10.962199,0.000262,0.025457,non_zero_exit,0.960720,0,56,0,73.577628
1037,83627,0,762867,10.962199,0.000000,1.032028,,0.960789,0,56,0,73.603083
1038,83627,0,762867,10.962199,0.000000,0.031615,,0.959894,0,56,0,73.628489
1039,83627,0,762867,10.962199,0.000000,0.033270,,0.959003,0,56,0,73.653846
1040,83631,4,762867,10.962724,0.000524,1.030930,,0.959072,0,56,0,73.679155
1041,83631,0,762867,10.962724,0.000000,0.031443,,0.958182,0,56,0,73.704415
1042,83632,1,762867,10.962855,0.000131,3.038066,,0.960176,0,56,0,73.729626
1043,83632,0,762867,10.962855,0.000000,2.027636,,0.961199,0,56,0,73.754789
1044,83632,0,762867,10.962855,0.000000,1.031663,,0.961266,0,56,0,73.779904
1045,83632,0,762867,10.962855,0.000000,5.004578,timeout,0.965132,0,57,0,73.709369
1046,83646,14,762867,10.964690,0.001835,1.537424,,0.965678,0,57,0,73.734479
1047,83646,0,762867,10.964690,0.000000,1.028570,,0.965738,0,57,0,73.759542
1048,83647,1,762867,10.964821,0.000131,1.535737,,0.966282,0,57,0,73.784557
1049,83662,15,762867,10.966787,0.001966,0.020788,non_zero_exit,0.965381,0,57,0,73.714286
1050,83662,0,762867,10.966787,0.000000,1.029638,,0.965442,0,57,0,73.739296
1051,83662,0,762867,10.966787,0.000000,1.028324,,0.965502,0,57,0,73.764259
1052,83663,1,762867,10.966918,0.000131,1.032742,,0.965566,0,57,0,73.789174
1053,83663,0,762867,10.966918,0.000000,0.032039,,0.964680,0,57,0,73.814042
1054,83663,0,762867,10.966918,0.000000,1.031085,,0.964743,0,57,0,73.838863
1055,83663,0,762867,10.966918,0.000000,0.538490,,0.964340,0,57,0,73.863636
1056,83663,0,762867,10.966918,0.000000,0.024040,non_zero_exit,0.963450,0,57,0,73.793756
1057,83664,1,762867,10.967049,0.000131,0.027774,,0.962566,0,57,0,73.818526
1058,83664,0,762867,10.967049,0.000000,1.033267,,0.962632,0,57,0,73.843248
1059,83664,0,762867,10.967049,0.000000,2.527483,,0.964109,0,57,0,73.867925
1060,83664,0,762867,10.967049,0.000000,0.019559,non_zero_exit,0.963218,0,57,0,73.798303
1061,83664,0,762867,10.967049,0.000000,0.030465,,0.962340,0,57,0,73.822976
1062,83749,85,762867,10.978191,0.011142,1.034033,,0.962408,0,57,0,73.847601
1063,83749,0,762867,10.978191,0.000000,1.037156,,0.962478,0,57,0,73.872180
1064,83750,1,762867,10.978323,0.000131,4.030363,,0.965358,0,57,0,73.896714
1065,83750,0,762867,10.978323,0.000000,0.022304,non_zero_exit,0.964474,0,57,0,73.827392
1066,83784,34,762867,10.982779,0.004457,0.022439,non_zero_exit,0.963591,0,57,0,73.758201
1067,83784,0,762867,10.982779,0.000000,0.026074,non_zero_exit,0.962713,0,57,0,73.689139
1068,83784,0,762867,10.982779,0.000000,1.540922,,0.963254,0,57,0,73.713751
1069,83784,0,762867,10.982779,0.000000,0.022911,non_zero_exit,0.962375,0,57,0,73.644860
1070,83829,45,762867,10.988678,0.005899,1.034937,,0.962443,0,57,0,73.669468
1071,83829,0,762867,10.988678,0.000000,0.022400,non_zero_exit,0.961566,0,57,0,73.600746
1072,83829,0,762867,10.988678,0.000000,0.040521,,0.960708,0,57,0,73.625349
1073,83829,0,762867,10.988678,0.000000,0.537080,,0.960313,0,57,0,73.649907
1074,83829,0,762867,10.988678,0.000000,1.030915,,0.960379,0,57,0,73.674419
1075,83829,0,762867,10.988678,0.000000,1.027227,,0.960441,0,57,0,73.698885
1076,83829,0,762867,10.988678,0.000000,1.027080,,0.960503,0,57,0,73.723305
1077,83829,0,762867,10.988678,0.000000,0.032418,,0.959642,0,57,0,73.747681
1078,83829,0,762867,10.988678,0.000000,0.033303,,0.958783,0,57,0,73.772011
1079,83829,0,762867,10.988678,0.000000,5.004145,timeout,0.962529,0,58,0,73.703704
1080,83829,0,762867,10.988678,0.000000,1.033211,,0.962594,0,58,0,73.728030
1081,83829,0,762867,10.988678,0.000000,2.036464,,0.963587,0,58,0,73.752311
1082,83829,0,762867,10.988678,0.000000,0.034230,,0.962729,0,58,0,73.776547
1083,83829,0,762867,10.988678,0.000000,0.035202,,0.961873,0,58,0,73.800738
1084,83829,0,762867,10.988678,0.000000,0.036172,,0.961020,0,58,0,73.824885
1085,83829,0,762867,10.988678,0.000000,0.031224,,0.960164,0,58,0,73.848987
1086,83879,50,762867,10.995232,0.006554,1.034772,,0.960232,0,58,0,73.873045
1087,83888,9,762867,10.996412,0.001180,0.031608,,0.959379,0,58,0,73.897059
1088,83888,0,762867,10.996412,0.000000,1.025323,,0.959440,0,58,0,73.921028
1089,83888,0,762867,10.996412,0.000000,0.021636,non_zero_exit,0.958579,0,58,0,73.853211
1090,83890,2,762867,10.996674,0.000262,1.030738,,0.958645,0,58,0,73.877177
1091,83891,1,762867,10.996805,0.000131,1.031604,,0.958712,0,58,0,73.901099
1092,83891,0,762867,10.996805,0.000000,1.028668,,0.958776,0,58,0,73.924977
1093,83936,45,762867,11.002704,0.005899,1.031739,,0.958843,0,58,0,73.948812
1094,83936,0,762867,11.002704,0.000000,1.032477,,0.958910,0,58,0,73.972603
1095,83950,14,762867,11.004539,0.001835,1.032965,,0.958978,0,58,0,73.996350
1096,83950,0,762867,11.004539,0.000000,0.023041,non_zero_exit,0.958124,0,58,0,73.928897
1097,83960,10,762867,11.005850,0.001311,0.029464,,0.957279,0,58,0,73.952641
1098,83979,19,762867,11.008341,0.002491,2.031443,,0.958256,0,58,0,73.976342
1099,83979,0,762867,11.008341,0.000000,0.027383,,0.957410,0,58,0,74.000000
1100,83979,0,762867,11.008341,0.000000,0.029415,,0.956567,0,58,0,74.023615
1101,83979,0,762867,11.008341,0.000000,0.029355,,0.955726,0,58,0,74.047187
1102,83979,0,762867,11.008341,0.000000,1.032084,,0.955795,0,58,0,74.070716
1103,83979,0,762867,11.008341,0.000000,1.031797,,0.955864,0,58,0,74.094203
1104,83979,0,762867,11.008341,0.000000,2.040704,,0.956845,0,58,0,74.117647
1105,83979,0,762867,11.008341,0.000000,0.027663,,0.956005,0,58,0,74.141049
1106,83980,1,762867,11.008472,0.000131,2.060003,,0.957003,0,58,0,74.164408
1107,83984,4,762867,11.008996,0.000524,0.022120,non_zero_exit,0.956159,0,58,0,74.097473
1108,83984,0,762867,11.008996,0.000000,2.151099,,0.957236,0,58,0,74.120830
1109,83984,0,762867,11.008996,0.000000,0.030322,,0.956401,0,58,0,74.144144
1110,83984,0,762867,11.008996,0.000000,0.029864,,0.955567,0,58,0,74.167417
1111,83984,0,762867,11.008996,0.000000,0.028799,,0.954734,0,58,0,74.190647
1112,83984,0,762867,11.008996,0.000000,0.022925,non_zero_exit,0.953897,0,58,0,74.123989
1113,83984,0,762867,11.008996,0.000000,0.025368,non_zero_exit,0.953063,0,58,0,74.057451
1114,83984,0,762867,11.008996,0.000000,1.029740,,0.953132,0,58,0,74.080717
1115,83984,0,762867,11.008996,0.000000,0.024372,non_zero_exit,0.952300,0,58,0,74.014337
1116,83984,0,762867,11.008996,0.000000,3.027779,,0.954158,0,58,0,74.037601
1117,83985,1,762867,11.009127,0.000131,5.004312,timeout,0.957780,0,59,0,73.971377
1118,83985,0,762867,11.009127,0.000000,1.029268,,0.957844,0,59,0,73.994638
1119,83985,0,762867,11.009127,0.000000,0.033779,,0.957019,0,59,0,74.017857
1120,83985,0,762867,11.009127,0.000000,2.031486,,0.957978,0,59,0,74.041035
1121,83985,0,762867,11.009127,0.000000,1.529212,,0.958487,0,59,0,74.064171
1122,83985,0,762867,11.009127,0.000000,1.031691,,0.958552,0,59,0,74.087266
1123,83985,0,762867,11.009127,0.000000,2.179584,,0.959638,0,59,0,74.110320
1124,83985,0,762867,11.009127,0.000000,3.032245,,0.961481,0,59,0,74.133333
1125,83999,14,762867,11.010963,0.001835,0.029735,,0.960653,0,59,0,74.156306
1126,83999,0,762867,11.010963,0.000000,5.004669,timeout,0.964242,0,60,0,74.090506
1127,83999,0,762867,11.010963,0.000000,5.003225,timeout,0.967822,0,61,0,74.024823
1128,83999,0,762867,11.010963,0.000000,3.040755,,0.969658,0,61,0,74.047830
1129,83999,0,762867,11.010963,0.000000,2.038761,,0.970604,0,61,0,74.070796
1130,83999,0,762867,11.010963,0.000000,0.021221,non_zero_exit,0.969765,0,61,0,74.005305
1131,84035,36,762867,11.015682,0.004719,5.004646,timeout,0.973329,0,62,0,73.939929
1132,84035,0,762867,11.015682,0.000000,1.038114,,0.973387,0,62,0,73.962930
1133,84035,0,762867,11.015682,0.000000,2.031322,,0.974319,0,62,0,73.985891
1134,84035,0,762867,11.015682,0.000000,0.025418,non_zero_exit,0.973483,0,62,0,73.920705
1135,84035,0,762867,11.015682,0.000000,0.030112,,0.972653,0,62,0,73.943662
1136,84036,1,762867,11.015813,0.000131,0.029454,,0.971823,0,62,0,73.966579
1137,84036,0,762867,11.015813,0.000000,1.031472,,0.971876,0,62,0,73.989455
1138,84043,7,762867,11.016730,0.000918,0.934026,,0.971843,0,62,0,74.012291
1139,84043,0,762867,11.016730,0.000000,2.030428,,0.972771,0,62,0,74.035088
1140,84043,0,762867,11.016730,0.000000,0.023288,non_zero_exit,0.971939,0,62,0,73.970202
1141,84043,0,762867,11.016730,0.000000,0.021829,non_zero_exit,0.971107,0,62,0,73.905429
1142,84043,0,762867,11.016730,0.000000,1.667871,,0.971717,0,62,0,73.928259
1143,84043,0,762867,11.016730,0.000000,0.036198,,0.970899,0,62,0,73.951049
1144,84043,0,762867,11.016730,0.000000,0.232302,,0.970254,0,62,0,73.973799
1145,84043,0,762867,11.016730,0.000000,0.023108,non_zero_exit,0.969427,0,62,0,73.909250
1146,84043,0,762867,11.016730,0.000000,0.022436,non_zero_exit,0.968602,0,62,0,73.844813
1147,84043,0,762867,11.016730,0.000000,0.023919,non_zero_exit,0.967779,0,62,0,73.780488
1148,84060,17,762867,11.018959,0.002228,0.028776,,0.966962,0,62,0,73.803307
1149,84060,0,762867,11.018959,0.000000,0.028513,,0.966146,0,62,0,73.826087
1150,84060,0,762867,11.018959,0.000000,0.023957,,0.965327,0,62,0,73.848827
1151,84060,0,762867,11.018959,0.000000,0.026782,,0.964512,0,62,0,73.871528
1152,84060,0,762867,11.018959,0.000000,2.034091,,0.965440,0,62,0,73.894189
1153,84060,0,762867,11.018959,0.000000,0.035189,,0.964634,0,62,0,73.916811
1154,84060,0,762867,11.018959,0.000000,5.003749,timeout,0.968131,0,63,0,73.852814
1155,84060,0,762867,11.018959,0.000000,0.031676,,0.967321,0,63,0,73.875433
1156,84091,31,762867,11.023022,0.004064,0.036425,,0.966516,0,63,0,73.898012
1157,84091,0,762867,11.023022,0.000000,5.005447,timeout,0.970004,0,64,0,73.834197
1158,84091,0,762867,11.023022,0.000000,0.029467,,0.969193,0,64,0,73.856773
1159,84091,0,762867,11.023022,0.000000,2.032138,,0.970109,0,64,0,73.879310
1160,84091,0,762867,11.023022,0.000000,1.028307,,0.970159,0,64,0,73.901809
1161,84091,0,762867,11.023022,0.000000,5.004009,timeout,0.973630,0,65,0,73.838210
1162,84091,0,762867,11.023022,0.000000,0.028236,,0.972818,0,65,0,73.860705
1163,84093,2,762867,11.023285,0.000262,1.033922,,0.972870,0,65,0,73.883162
1164,84093,0,762867,11.023285,0.000000,1.030036,non_zero_exit,0.972919,0,65,0,73.819742
1165,84093,0,762867,11.023285,0.000000,1.038587,,0.972975,0,65,0,73.842196
1166,84093,0,762867,11.023285,0.000000,0.032973,,0.972170,0,65,0,73.864610
1167,84228,135,762867,11.040981,0.017696,1.034519,,0.972223,0,65,0,73.886986
1168,84229,1,762867,11.041112,0.000131,1.033040,,0.972275,0,65,0,73.909324
1169,84231,2,762867,11.041374,0.000262,0.027361,,0.971468,0,65,0,73.931624
1170,84231,0,762867,11.041374,0.000000,0.024588,,0.970659,0,65,0,73.953886
1171,84231,0,762867,11.041374,0.000000,1.027295,,0.970707,0,65,0,73.976109
1172,84231,0,762867,11.041374,0.000000,0.838272,,0.970595,0,65,0,73.998295
1173,84231,0,762867,11.041374,0.000000,1.029333,,0.970645,0,65,0,74.020443
1174,84231,0,762867,11.041374,0.000000,1.030328,,0.970695,0,65,0,74.042553
1175,84231,0,762867,11.041374,0.000000,0.031002,,0.969896,0,65,0,74.064626
1176,84231,0,762867,11.041374,0.000000,0.031779,,0.969099,0,65,0,74.086661
1177,84232,1,762867,11.041505,0.000131,5.004102,timeout,0.972525,0,66,0,74.023769
1178,84232,0,762867,11.041505,0.000000,0.027297,,0.971723,0,66,0,74.045802
1179,84232,0,762867,11.041505,0.000000,0.029636,,0.970925,0,66,0,74.067797
1180,84232,0,762867,11.041505,0.000000,0.023222,non_zero_exit,0.970122,0,66,0,74.005080
1181,84232,0,762867,11.041505,0.000000,1.034480,,0.970177,0,66,0,74.027073
1182,84232,0,762867,11.041505,0.000000,0.037484,,0.969388,0,66,0,74.049028
1183,84232,0,762867,11.041505,0.000000,0.035382,,0.968599,0,66,0,74.070946
1184,84236,4,762867,11.042030,0.000524,0.333105,,0.968063,0,66,0,74.092827
1185,84236,0,762867,11.042030,0.000000,0.031395,,0.967273,0,66,0,74.114671
1186,84236,0,762867,11.042030,0.000000,0.030905,,0.966484,0,66,0,74.136479
1187,84237,1,762867,11.042161,0.000131,5.004026,timeout,0.969883,0,67,0,74.074074
1188,84237,0,762867,11.042161,0.000000,0.034039,non_zero_exit,0.969096,0,67,0,74.011775
1189,84237,0,762867,11.042161,0.000000,0.028123,,0.968305,0,67,0,74.033613
1190,84237,0,762867,11.042161,0.000000,0.030998,,0.967518,0,67,0,74.055416
1191,84237,0,762867,11.042161,0.000000,0.026633,non_zero_exit,0.966729,0,67,0,73.993289
1192,84237,0,762867,11.042161,0.000000,2.034981,,0.967624,0,67,0,74.015088
1193,84237,0,762867,11.042161,0.000000,0.031525,,0.966840,0,67,0,74.036851
1194,84249,12,762867,11.043734,0.001573,0.023342,non_zero_exit,0.966051,0,67,0,73.974895
1195,84249,0,762867,11.043734,0.000000,0.029245,,0.965267,0,67,0,73.996656
1196,84249,0,762867,11.043734,0.000000,5.004594,timeout,0.968642,0,68,0,73.934837
1197,84249,0,762867,11.043734,0.000000,1.028848,,0.968692,0,68,0,73.956594
1198,84249,0,762867,11.043734,0.000000,0.035788,,0.967914,0,68,0,73.978315
1199,84249,0,762867,11.043734,0.000000,0.034439,,0.967136,0,68,0,74.000000
1200,84249,0,762867,11.043734,0.000000,0.934921,,0.967109,0,68,0,74.021649
1201,84249,0,762867,11.043734,0.000000,0.024336,non_zero_exit,0.966325,0,68,0,73.960067
1202,84249,0,762867,11.043734,0.000000,0.021604,non_zero_exit,0.965540,0,68,0,73.898587
1203,84252,3,762867,11.044127,0.000393,0.030554,,0.964763,0,68,0,73.920266
1204,84252,0,762867,11.044127,0.000000,0.021998,,0.963981,0,68,0,73.941909
1205,84252,0,762867,11.044127,0.000000,0.023174,non_zero_exit,0.963201,0,68,0,73.880597
1206,84255,3,762867,11.044520,0.000393,1.030854,,0.963257,0,68,0,73.902237
1207,84255,0,762867,11.044520,0.000000,0.023646,non_zero_exit,0.962479,0,68,0,73.841060
1208,84255,0,762867,11.044520,0.000000,1.036118,,0.962540,0,68,0,73.862696
1209,84255,0,762867,11.044520,0.000000,0.027865,,0.961767,0,68,0,73.884298
1210,84256,1,762867,11.044651,0.000131,0.024196,non_zero_exit,0.960993,0,68,0,73.823287
1211,84256,0,762867,11.044651,0.000000,0.031094,,0.960226,0,68,0,73.844884
1212,84256,0,762867,11.044651,0.000000,0.031826,non_zero_exit,0.959461,0,68,0,73.784007
1213,84256,0,762867,11.044651,0.000000,0.029312,,0.958694,0,68,0,73.805601
1214,84256,0,762867,11.044651,0.000000,0.029259,,0.957929,0,68,0,73.827160
1215,84256,0,762867,11.044651,0.000000,1.032741,,0.957991,0,68,0,73.848684
1216,84256,0,762867,11.044651,0.000000,0.021314,non_zero_exit,0.957221,0,68,0,73.788003
1217,84257,1,762867,11.044782,0.000131,1.530879,,0.957692,0,68,0,73.809524
1218,84257,0,762867,11.044782,0.000000,0.033799,,0.956934,0,68,0,73.831009
1219,84257,0,762867,11.044782,0.000000,1.028526,,0.956993,0,68,0,73.852459
1220,84261,4,762867,11.045307,0.000524,0.035873,,0.956239,0,68,0,73.873874
1221,84261,0,762867,11.045307,0.000000,0.026276,,0.955478,0,68,0,73.895254
1222,84318,57,762867,11.052779,0.007472,0.026914,,0.954718,0,68,0,73.916599
1223,84331,13,762867,11.054483,0.001704,0.025492,non_zero_exit,0.953959,0,68,0,73.856209
1224,84336,5,762867,11.055138,0.000655,1.209842,,0.954168,0,68,0,73.877551
1225,84336,0,762867,11.055138,0.000000,1.535538,,0.954642,0,68,0,73.898858
1226,84336,0,762867,11.055138,0.000000,1.032006,,0.954705,0,68,0,73.920130
1227,84336,0,762867,11.055138,0.000000,1.030860,,0.954767,0,68,0,73.941368
1228,84370,34,762867,11.059595,0.004457,1.033326,,0.954831,0,68,0,73.962571
1229,84372,2,762867,11.059857,0.000262,4.036622,,0.957337,0,68,0,73.983740
1230,84372,0,762867,11.059857,0.000000,3.032895,,0.959023,0,68,0,74.004874
1231,84372,0,762867,11.059857,0.000000,1.032606,,0.959083,0,68,0,74.025974
1232,84372,0,762867,11.059857,0.000000,3.041152,,0.960771,0,68,0,74.047040
1233,84372,0,762867,11.059857,0.000000,0.034228,,0.960020,0,68,0,74.068071
1234,84372,0,762867,11.059857,0.000000,0.026580,non_zero_exit,0.959265,0,68,0,74.008097
1235,84372,0,762867,11.059857,0.000000,0.023918,non_zero_exit,0.958508,0,68,0,73.948220
1236,84372,0,762867,11.059857,0.000000,0.029455,,0.957757,0,68,0,73.969281
